uid,facilityInternal,agencyInternal,agencyFullNameInternal,stateInternal,company,canonicalFacilityId,created,hidden_override,notes,googlePlaceName,address,longitude,latitude,county,googlePlaceId,state
4e6fe3aaa4e465,STEVENS COUNTY JAIL,,,KS,SECURUS,10903,2021-01-08T20:27:02.340Z,false,,Stevens County Sheriff,"505 S Monroe St, Hugoton, KS 67951, United States",-101.3461901,37.1783688,Stevens County,ChIJpVKxhQD2CIcRmjDkx3Q646o,KS
0ffd27400b6324,WYANDOTTE COUNTY ADULT DETENTION CENTER,,,KS,SECURUS,10904,2021-01-08T20:28:01.451Z,false,,Wyandotte County Jail Administration,"710 N 7th St, Kansas City, KS 66101, United States",-94.6275624,39.1131842,Wyandotte County,ChIJ75wF9nLxwIcRHEI02LxJOpo,KS
d1ae7d28e7a4c6,BARREN COUNTY DETENTION CENTER,,,KY,SECURUS,10905,2021-01-08T20:29:00.038Z,false,,Barren County Detention Center,"201 Samson St, Glasgow, KY 42141, United States",-85.91908690000001,37.0005642,Barren County,ChIJnWiyyJU9ZogRJiQ3YOyBQR0,KY
07e9f26175ff26,BIG SANDY REGIONAL DETENTION CENTER,,,KY,SECURUS,10906,2021-01-08T20:29:25.544Z,false,,Big Sandy Regional Detention Center,"904 3rd St, Paintsville, KY 41240, United States",-82.82695079999999,37.8259332,Johnson County,ChIJJR3utmepRYgRa_KuWLqFgME,KY
034c6aabb90a7b,CALDWELL COUNTY JAIL,,,KY,SECURUS,10907,2021-01-08T20:29:50.245Z,false,,Caldwell County Jail,"111 E Market St, Princeton, KY 42445, United States",-87.8820616,37.1089571,Caldwell County,ChIJUXoRBCeYeogRQTLUfB6lTr8,KY
dcfc21664b68f6,CARTER COUNTY DETENTION CENTER,,,KY,SECURUS,10908,2021-01-08T20:30:16.746Z,false,,Carter County Detention center,"13 Crossbar Rd, Grayson, KY 41143, United States",-82.93783309999999,38.3315722,Carter County,ChIJX9rq5H8rRIgRNeziZZnqaGw,KY
2c561d70c450b9,CLAY COUNTY DETENTION CENTER,,,KY,SECURUS,10909,2021-01-08T20:30:43.751Z,false,,Clay County Detention Center,"67 Shamrock Rd, Manchester, KY 40962, United States",-83.7608814,37.1352428,Clay County,ChIJ4wCc2p9SQ4gRJFfq0j3O84Q,KY
0ea9b06c596bf2,CLINTON COUNTY JAIL,,,KY,SECURUS,10910,2021-01-08T20:31:21.837Z,false,,Clinton County Jail,"314 E Cumberland St, Albany, KY 42602, United States",-85.12861029999999,36.690324,Clinton County,ChIJQ8gtH3OQZ4gRw6OisssCtK4,KY
ad3c73bef64717,CRITTENDEN COUNTY DETENTION CENTER,,,KY,SECURUS,10911,2021-01-08T20:31:52.644Z,false,,Crittenden County Detention Center,"208 Carlisle St, Marion, KY 42064, United States",-88.08330289999999,37.3322607,Crittenden County,ChIJEYXifG51aYgRA0oU5ZVAtqo,KY
16443074439181,HARDIN COUNTY DETENTION CENTER,,,KY,SECURUS,10912,2021-01-08T20:34:44.644Z,false,,Hardin County Detention Center,"100 Lawson Blvd, Elizabethtown, KY 42701, United States",-85.8495849,37.6630425,Hardin County,ChIJk7onpk3paIgRfYGunm5gUOA,KY
b7d82d81aebf89,HART COUNTY JAIL,,,KY,SECURUS,10913,2021-01-08T20:35:45.440Z,false,,Hart County Jail,"520 Aa Whitman, Munfordville, KY 42765, United States",-85.8898578,37.2767688,Hart County,ChIJ72ytileeaIgRfO7OAlq4EQ4,KY
020401241d1369,HENDERSON COUNTY DETENTION CENTER,,,KY,SECURUS,10914,2021-01-08T20:37:02.157Z,false,,Henderson County Detention Center,"380 Borax Dr, Henderson, KY 42420, United States",-87.6254574,37.812376,Henderson County,ChIJ3xG9-DMvcIgRe9rpuyHNEW0,KY
ac791fd3909b2d,LETCHER COUNTY JAIL,,,KY,SECURUS,10915,2021-01-08T20:45:46.355Z,false,,Letcher County Jail,"156 E Main St, Whitesburg, KY 41858, United States",-82.8268157,37.1179815,Letcher County,ChIJ_YyNQnkrRYgR6u91kGF19Ro,KY
78a514ce71d99e,SCOTT COUNTY DETENTION CENTER,,,KY,SECURUS,10916,2021-01-08T20:49:10.728Z,false,,Scott County Detention Center,"Georgetown, KY 40324, United States",-84.55872289999999,38.2109529,Scott County,ChIJT6oEWXM_QogRRUK1zlUMlNc,KY
2156ad03e4aaf4,WARREN COUNTY REGIONAL JAIL,,,KY,SECURUS,10917,2021-01-08T20:50:06.744Z,false,,Warren County Regional Jail,"920 Kentucky St, Bowling Green, KY 42101, United States",-86.4440758,36.9951353,Warren County,ChIJjVOPMjfvZYgR5s1-ntbYo9w,KY
0644784b9c3601,MOREHOUSE PARISH ANNEX,,,LA,SECURUS,10918,2021-01-08T21:06:47.754Z,false,,Annex,"4729 Eugene Ware Blvd, Bastrop, LA 71220, United States",-91.9399741,32.7813683,Morehouse Parish,ChIJUSf2lI9mLoYRJdky2Obxf70,LA
6a4f6662a0246d,MOREHOUSE PARISH DETENTION CENTER,,,LA,SECURUS,10919,2021-01-08T21:07:15.662Z,false,,Morehouse Parish Correctional,"6444 Patey Rd, Collinston, LA 71229, United States",-91.85077659999999,32.683319,Morehouse Parish,ChIJO6ATqOpfLoYR63vBR8DZTVY,LA
7f87fa0f86ead4,MOREHOUSE PARISH JAIL,,,LA,SECURUS,10920,2021-01-08T21:07:59.656Z,false,,Morehouse Parish Jail,"250 E Walnut Ave, Bastrop, LA 71220, United States",-91.9126622,32.7750502,Morehouse Parish,ChIJs-tbXLRmLoYRY3KhA9Kmd_w,LA
f7713ae6c391e3,ORLEANS JUSTICE CENTER,,,LA,SECURUS,10921,2021-01-08T21:08:53.852Z,false,,New Orleans Family Justice Center,"701 Loyola Ave # 201, New Orleans, LA 70113, United States",-90.0777427,29.9481927,Orleans Parish,ChIJ8484_96lIIYR4y2ylW9OhBk,LA
2803750dcb2bdc,SHREVEPORT CITY JAIL,,,LA,SECURUS,10922,2021-01-08T21:11:22.934Z,false,,Shreveport Police Jail,"755 Hope St, Shreveport, LA 71101, United States",-93.7557223,32.5038128,Caddo Parish,ChIJO7uofEfNNoYRMONvYsPxxuY,LA
9c9a08a2c1f289,ANDROSCOGGIN COUNTY JAIL,,,ME,SECURUS,10923,2021-01-08T21:14:23.058Z,false,,Androscoggin County Jail,"40 Pleasant St, Auburn, ME 04210, United States",-70.2272464,44.0982758,Androscoggin County,ChIJdRDQS85rskwRrQ_B0vS8TsY,ME
b7c553ec6e9fe9,AROOSTOOK COUNTY JAIL,,,ME,SECURUS,10924,2021-01-08T21:14:54.634Z,false,,Aroostook County Jail,"15 Broadway, Houlton, ME 04730, United States",-67.8387457,46.1248034,Aroostook County,ChIJ8Vpi4xzCpEwRva1McNgnNNg,ME
7d42561e0b5659,CUMBERLAND COUNTY JAIL,,,ME,SECURUS,10925,2021-01-08T21:15:38.547Z,false,,Cumberland County Jail,"50 County Way, Portland, ME 04102, United States",-70.2816881,43.6509066,Cumberland County,ChIJ4b6_SAacskwRylrL1mSoQuM,ME
aa1473bfb54859,HANCOCK COUNTY JAIL,,,ME,SECURUS,10926,2021-01-08T21:16:37.367Z,false,,Hancock County Jail,"Hancock County Court House, 50 State St, Ellsworth, ME 04605, United States",-68.4258533,44.5426687,Hancock County,ChIJXXyEBbDxrkwRc1OQoWrLVIo,ME
67d1d0b62bea66,KENNEBEC COUNTY JAIL,,,ME,SECURUS,10927,2021-01-08T21:17:21.061Z,false,,Kennebec County Sheriff,"125 State St #1, Augusta, ME 04330, United States",-69.7778558,44.313311,Kennebec County,ChIJHUjfZkoBskwREzFMNzW3Wjg,ME
c4bf3554c24a41,PENOBSCOT COUNTY JAIL,,,ME,SECURUS,10928,2021-01-08T21:19:20.290Z,false,,Penobscot County Sheriff,"85 Hammond St, Bangor, ME 04401, United States",-68.7726765,44.8023162,Penobscot County,ChIJb9zoH0VLrkwRW1SDDQApPf0,ME
fe7811f8636214,PISCATAQUIS COUNTY JAIL,,,ME,SECURUS,10929,2021-01-08T21:19:50.779Z,false,,Piscataquis County Jail,"52 Court St, Dover-Foxcroft, ME 04426, United States",-69.22429559999999,45.1827194,Piscataquis County,ChIJGza84foisEwR087S8AkD89A,ME
169ff7f8a035f0,JACKSON COUNTY ADULT DETENTION CENTER,,,MS,SECURUS,10664,2021-01-09T00:07:15.805Z,false,,Jackson County Adult Detention Center,"65 Bruce Evans Dr, Pascagoula, MS 39567, United States",-88.5468274,30.3730349,Jackson County,ChIJJ8Hbmdrom4gRVSI1plwVbkQ,MS
c51df6e4537db2,BUCHANAN COUNTY JAIL,,,MO,SECURUS,10673,2021-01-09T00:12:05.897Z,false,,Buchanan County Sheriff-Warrants,"501 Faraon St, St Joseph, MO 64501, United States",-94.8544532,39.7693066,Buchanan County,ChIJY6DH_wgbwIcRSgh4H6PVxEg,MO
90f77296d3a2c0,WHITE PINE COUNTY JAIL,,,NV,SECURUS,10683,2021-01-09T00:27:09.645Z,false,,White Pine County Sheriff,"1785 Great Basin Blvd, Ely, NV 89301, United States",-114.8675501,39.241824,White Pine County,ChIJGwv3y2KrsYARAmqtOBJ4fsI,NV
bf473b47451b6d,SOMERSET COUNTY JAIL,,,ME,SECURUS,10930,2021-01-08T21:20:40.552Z,false,,Somerset County Jail,"131 E Madison Rd, Madison, ME 04950, United States",-69.7262977,44.7922734,Somerset County,ChIJpR0N2_jHsUwRLolsdmXj5Ag,ME
b7dd10c89e06af,WASHINGTON COUNTY JAIL,,,ME,SECURUS,10931,2021-01-08T21:22:10.049Z,false,,Washington County Sheriff-Jail,"83 Court St, Machias, ME 04654, United States",-67.4590034,44.7161364,Washington County,ChIJacgSr43NqEwRLpCbT4RjoFw,ME
743614df7c2501,CECIL COUNTY DETENTION CENTER,,,MD,SECURUS,10932,2021-01-08T21:23:45.729Z,false,,Cecil County Detention Center,"500 Landing Ln, Elkton, MD 21921, United States",-75.8372298,39.5982567,Cecil County,ChIJnQHRXYilx4kR5BdinORCWTY,MD
bb8e29f9417a13,DORCHESTER COUNTY DETENTION CENTER,,,MD,SECURUS,10933,2021-01-08T21:24:15.367Z,false,,Dorchester County Detention,"829 Fieldcrest Rd, Cambridge, MD 21613, United States",-76.058702,38.5482029,Dorchester County,ChIJa-BYGz9KuIkRYd_1yMr26sc,MD
ff57cc292eedbc,QUEEN ANNE'S COUNTY DETENTION CENTER,,,MD,SECURUS,10934,2021-01-08T21:24:45.651Z,false,,Queen Anne's County Detention Center,"500 Little Hut Dr, Centreville, MD 21617, United States",-76.05339819999999,39.0427445,Queen Anne's County,ChIJs4e1c2tzuIkRLT4OmjLgU8s,MD
87a6355ffdc67a,SOMERSET COUNTY DETENTION CENTER,,,MD,SECURUS,10935,2021-01-08T21:25:31.676Z,false,,Somerset County Detention Center,"30474 Revells Neck Rd, Westover, MD 21871, United States",-75.695354,38.154152,Somerset County,ChIJY6ZS6mAKuYkRl3RgGryMc90,MD
a272ad7a622b0c,TALBOT COUNTY DETENTION CENTER,,,MD,SECURUS,10936,2021-01-08T21:26:16.961Z,false,,Talbot County Detention Center,"115 W Dover St, Easton, MD 21601, United States",-76.0790246,38.77483,Talbot County,ChIJW4Mw431AuIkRdlrBivADtOQ,MD
7886a2eb360628,PLYMOUTH COUNTY CORRECTIONAL FACILITY,,,MA,SECURUS,10937,2021-01-08T21:48:15.744Z,false,,Plymouth County Correctional Facility,"26 Long Pond Rd, Plymouth, MA 02360, United States",-70.652014,41.9311715,Plymouth County,ChIJQQjgI1u65IkRiHnkOMt4pNs,MA
d5ca07dd2ddd3c,ARENAC COUNTY JAIL,,,MI,SECURUS,10938,2021-01-08T21:52:21.357Z,false,,Arenac County Sheriff's Office,"126 N Grove St, Standish, MI 48658, United States",-83.9566479,43.9836028,Arenac County,ChIJewHUOaMVIYgRvLoIhLnNnXk,MI
efe541e35a0e7e,BAY COUNTY LAW ENFORCEMENT CENTER,,,MI,SECURUS,10939,2021-01-08T21:52:58.837Z,false,,Bay County Sheriff Department,"503 3rd St, Bay City, MI 48708, United States",-83.88508879999999,43.6011918,Bay County,ChIJufFAMbLhI4gR57pTkR0X5bk,MI
1dd975a6feef60,BRANCH COUNTY JAIL,,,MI,SECURUS,10940,2021-01-08T21:55:09.481Z,false,,Branch County Sheriff's Office,"580 Marshall Rd, Coldwater, MI 49036, United States",-85.00129679999999,41.9673942,Branch County,ChIJ2SfgRWDXF4gRgs1rzG_wtuQ,MI
a554b2c380273f,CHIPPEWA COUNTY JAIL,,,MI,SECURUS,10941,2021-01-08T21:55:42.657Z,false,,Chippewa County Jail,"325 Court St, Sault Ste. Marie, MI 49783, United States",-84.3456051,46.4974588,Chippewa County,ChIJvUiwYK85Nk0R1N14ZXL908A,MI
368f1a0b8282de,CLINTON COUNTY JAIL,,,MI,SECURUS,10942,2021-01-08T21:57:19.028Z,false,,Clinton County Jail,"1347 E Townsend Rd, St Johns, MI 48879, United States",-84.534384,42.988904,Clinton County,ChIJDY42ZD30IogRYjzO0aMjRYw,MI
8809ca607a1b3f,DELTA COUNTY CORRECTIONAL FACILITY,,,MI,SECURUS,10943,2021-01-08T21:58:11.534Z,false,,Delta County Sheriff’s Department,"2800 College Ave, Escanaba, MI 49829, United States",-87.08800079999999,45.7761814,Delta County,ChIJo_ER5nC7TU0Rgn5VtHyOuuI,MI
b967815535df2d,DICKINSON COUNTY JAIL,,,MI,SECURUS,10944,2021-01-08T21:59:37.876Z,false,,Dickinson County Jail,"300 E D St, Iron Mountain, MI 49801, United States",-88.06341669999999,45.8158787,Dickinson County,ChIJLSqIr4hLUk0R08RRlL6edjk,MI
484c320911b170,GLADWIN COUNTY JAIL,,,MI,SECURUS,10945,2021-01-08T22:02:57.848Z,false,,Gladwin County Sheriff's Office,"501 W Cedar Ave, Gladwin, MI 48624, United States",-84.49220230000002,43.9802237,Gladwin County,ChIJSbMoo5e9IYgRCjHudzZHTqM,MI
afdf8fa1aea287,GRATIOT COUNTY JAIL,,,MI,SECURUS,10946,2021-01-08T22:06:01.867Z,false,,Gratiot County Jail,"226 E Center St, Ithaca, MI 48847, United States",-84.6041396,43.2908053,Gratiot County,ChIJM0wM9uJBIogRxEmYxckAo8A,MI
2c566d11fe95e5,ISABELLA COUNTY JAIL,,,MI,SECURUS,10947,2021-01-08T22:10:13.840Z,false,,Isabella County Jail,"207 Court St A, Mt Pleasant, MI 48858, United States",-84.7755378,43.6059117,Isabella County,ChIJ1dnWaE0DIogRJzjJgbfOVXQ,MI
50bd3260e413b3,LAPEER COUNTY JAIL,,,MI,SECURUS,10948,2021-01-08T22:13:36.064Z,false,,Lapeer County Jail,"3231 John Conley Dr, Lapeer, MI 48446, United States",-83.3526156,43.0336533,Lapeer County,ChIJOQSLPcdjJIgRZvrQni5jdjs,MI
de12ad9967fd17,MARQUETTE COUNTY COMMUNITY CORRECTIONS DETENTION CENTER,,,MI,SECURUS,10949,2021-01-08T22:14:00.260Z,false,,The Marquette County Community Corrections Detention Center,"100 N Big Creek Rd, Marquette, MI 49855, United States",-87.3826789,46.5111123,Marquette County,ChIJS0WUW90YTk0RIFPuOxYQxQk,MI
a5ed7fa0469ae4,MENOMINEE COUNTY JAIL,,,MI,SECURUS,10950,2021-01-08T22:15:22.063Z,false,,Menominee County Sheriff,"831 10th Ave, Menominee, MI 49858, United States",-87.6126783,45.107256,Menominee County,ChIJ06qGh0mvUk0REuUBmGgiQzs,MI
46c9802e6bd282,MIDLAND COUNTY JAIL,,,MI,SECURUS,10951,2021-01-08T22:15:59.369Z,false,,Midland County Jail,"101 Fast Ice Dr, Midland, MI 48642, United States",-84.169754,43.5990123,Midland County,ChIJI0HE7hjVI4gR32DARWJjpHs,MI
c3353d650209b1,MUSKEGON COUNTY JAIL,,,MI,SECURUS,10952,2021-01-08T22:17:50.062Z,false,,Muskegon County Jail,"980 Terrace St, Muskegon, MI 49442, United States",-86.2436646,43.2350822,Muskegon County,ChIJ3e53rZ59GYgR6qwfAb16J3w,MI
6b5a63bc5a7459,OCEANA COUNTY JAIL,,,MI,SECURUS,10953,2021-01-08T22:19:05.870Z,false,,Oceana County Sheriff Office,"216 Lincoln St, Hart, MI 49420, United States",-86.3625759,43.7010302,Oceana County,ChIJuRyXGOT4G4gRaV3oqKClGlY,MI
82906f7e782a77,OTSEGO COUNTY JAIL,,,MI,SECURUS,10954,2021-01-08T22:20:06.470Z,false,,Otsego County Jail,"124 S Court Ave, Gaylord, MI 49735, United States",-84.6763118,45.0266642,Otsego County,ChIJzavUWvZFNU0R3tb-RWf9Nj4,MI
3af1b54fbacbba,OTTAWA COUNTY JAIL,,,MI,SECURUS,10955,2021-01-08T22:20:57.431Z,false,,Ottawa County Jail,"12130 Fillmore St, West Olive, MI 49460, United States",-86.084749,42.9399868,Ottawa County,ChIJi862yxqQGYgRUKjVuxjfvDw,MI
11600847bac2cb,PRESQUE ISLE COUNTY JAIL,,,MI,SECURUS,10956,2021-01-08T22:21:25.269Z,false,,Presque Isle County Sheriff,"267 N 2nd St, Rogers City, MI 49779, United States",-83.81663160000001,45.4217276,Presque Isle County,ChIJlfjIn0_1NE0RU7AjNm2qgXY,MI
05fdef01c9e720,SCHOOLCRAFT COUNTY JAIL,,,MI,SECURUS,10957,2021-01-08T22:22:48.745Z,false,,Schoolcraft County Emergency,"300 Main St, Manistique, MI 49854, United States",-86.243678,45.9575501,Schoolcraft County,ChIJ6eyKtQEPTE0Rf6lvi12VkKg,MI
b9667391ab944f,VAN BUREN COUNTY JAIL,,,MI,SECURUS,10958,2021-01-08T22:25:53.833Z,false,,Van Buren County Jail Division,"205 N Kalamazoo St, Paw Paw, MI 49079, United States",-85.8907538,42.2162195,Van Buren County,ChIJqVC6l0xqF4gROwT_-0TyAkM,MI
2c8acd817af117,CARVER COUNTY JAIL,,,MN,SECURUS,10959,2021-01-08T22:28:25.055Z,false,,Carver County Jail,"606 E 4th St, Chaska, MN 55318, United States",-93.5926349,44.78740819999999,Carver County,ChIJiTtGJ_EP9ocRt9-fXvS-xLY,MN
0dff4eefd6f80c,KANDIYOHI COUNTY JAIL,,,MN,SECURUS,10960,2021-01-08T22:32:13.376Z,false,,Kandiyohi County Jail,"2201 23rd St NE, Willmar, MN 56201, United States",-95.0137192,45.1460771,Kandiyohi County,ChIJVelcq8dYtVIRbS1o4bU2JSI,MN
ea39005ebf63f4,MCLEOD COUNTY JAIL,,,MN,SECURUS,10961,2021-01-08T22:33:20.958Z,false,,McLeod County Sheriff's Office,"801 10th St E, Glencoe, MN 55336, United States",-94.15106829999999,44.7695268,McLeod County,ChIJh332m_iR9YcR05Dzjsf5Quw,MN
f4b47f00dec417,NORTHWEST REGIONAL CORRECTIONS CENTER,,,MN,SECURUS,10962,2021-01-08T22:33:52.133Z,false,,North West Regional Corrections Center,"US-75, Crookston, MN 56716, United States",-96.62840899999999,47.7689045,Polk County,ChIJad7evX9bxlIR7PPuIP2Cddg,MN
64586c8dc38ae2,RICE COUNTY JAIL,,,MN,SECURUS,10963,2021-01-08T22:35:45.878Z,false,,Rice County Jail,"118 3rd St NW, Faribault, MN 55021, United States",-93.2708195,44.2938377,Rice County,ChIJ_8H9_EL39ocRDv29mHKWENI,MN
392b38524d1668,RICE COUNTY JAIL ANNEX,,,MN,SECURUS,10964,2021-01-08T22:36:48.172Z,false,,Rice County Jail Annex,"2119 MN-60, Faribault, MN 55021, United States",-93.3012253,44.2933428,Rice County,ChIJG77MUt729ocR4eFaZ-IwusQ,MN
5af41009b32888,SCOTT COUNTY JAIL,,,MN,SECURUS,10965,2021-01-08T22:37:17.241Z,false,,Scott County Jail,"301 Fuller St S, Shakopee, MN 55379, United States",-93.5273759,44.79607559999999,Scott County,ChIJr4BWiJ0Q9ocRKEAFvoa40SI,MN
57b956cd962fce,SHERBURNE COUNTY JAIL,,,MN,SECURUS,10966,2021-01-08T22:37:42.054Z,false,,Sherburne County Jail,"13880 Business Ctr Dr NW, Elk River, MN 55330, United States",-93.619132,45.3045722,Sherburne County,ChIJXTgVzaVos1IRjXM6S3xw_xs,MN
67c984f39a2355,WASHINGTON COUNTY JAIL,,,MN,SECURUS,10967,2021-01-08T22:39:07.955Z,false,,"Washington County Sheriff's Office, Stillwater, MN","15015 62nd St N, Stillwater, MN 55082, United States",-92.8016171,45.0378553,Washington County,ChIJXThZ9R7KslIRGbTqNPzAmW4,MN
35200f5705a4da,IRON COUNTY JAIL,,,UT,SECURUS,10968,2021-01-09T16:51:45.618Z,false,,Iron County Sheriff - Jail Division,"2136 N Main St, Cedar City, UT 84721, United States",-113.0586268,37.7163374,Iron County,ChIJi3NwMCNhtYARflArTkx7dTY,UT
c89667b398fd0a,SANPETE COUNTY JAIL,,,UT,SECURUS,10969,2021-01-09T16:52:13.950Z,false,,Sanpete County Sheriff,"1500 US-89, Manti, UT 84642, United States",-111.6451692,39.2477714,Sanpete County,ChIJWzvyihF3TIcRHnKKak-T2pQ,UT
a452fa39abd9f8,SEVIER COUNTY JAIL,,,UT,SECURUS,10970,2021-01-09T16:52:28.329Z,false,,Sevier County Corrections,"835 E 300 N #300, Richfield, UT 84701, United States",-112.0691319,38.7736049,Sevier County,ChIJWcxFcmASS4cRzu3uX-ZE8wc,UT
6c00b84fd13aa7,UTAH COUNTY JAIL,,,UT,SECURUS,10971,2021-01-09T16:52:53.632Z,false,,Utah County Jail,"3075 N Main St, Spanish Fork, UT 84660, United States",-111.6596692,40.14889590000001,Utah County,ChIJdxd81k-9TYcRHaKmgOv86Po,UT
8630e65a661b10,MILLARD COUNTY JAIL,,,UT,SECURUS,9853,2021-01-09T16:51:59.625Z,false,,Millard County Jail,"765 South, UT-99, Fillmore, UT 84631, United States",-112.3396559,38.9532738,Millard County,ChIJuw_Is3tbS4cRe_AML23JZ_g,UT
37a7ad22a6b087,WASATCH COUNTY JAIL,,,UT,SECURUS,10972,2021-01-09T16:53:07.863Z,false,,Wasatch County Jail,"1361 US-40, Heber City, UT 84032, United States",-111.4092369,40.4904905,Wasatch County,ChIJiaApzDr0TYcR7t_WfSU2Epg,UT
f594b4ad54b9ae,ACCOMACK COUNTY JAIL,,,VA,SECURUS,10973,2021-01-09T16:54:01.647Z,false,,Accomack County Sheriff,"23323 Wise Ct, Accomac, VA 23301, United States",-75.67051699999999,37.7199274,Accomack County,ChIJwVX6dvfUu4kRwHOdmDXgfsg,VA
f4f4603e39e6ae,CENTRAL VIRGINIA REGIONAL JAIL,,,VA,SECURUS,10974,2021-01-09T16:55:59.637Z,false,,Central Virginia Regional Jail,"13021 James Madison Hwy, Orange, VA 22960, United States",-78.116973,38.2274393,Orange County,ChIJAZGsFg8QtIkRotzLEk00jYU,VA
b5d4748403edc1,HAMPTON ROADS REGIONAL JAIL,,,VA,SECURUS,10975,2021-01-09T16:56:53.880Z,false,,Hampton Roads Regional Jail,"2690 Elmhurst Ln, Portsmouth, VA 23701, United States",-76.363871,36.808416,,ChIJuRbbCoChuokRwR1rT0xKhts,VA
e5adc8b5993346,LANCASTER COUNTY JAIL,,,VA,SECURUS,10976,2021-01-09T16:57:07.827Z,false,,Lancaster County Sheriff,"8293 Mary Ball Rd, Lancaster, VA 22503, United States",-76.4654231,37.7711049,Lancaster County,ChIJp9HcU18HuokRMcuSI-tNIz8,VA
f09de7ec190b7d,LEBANON COMMUNITY CORRECTIONAL CENTER,,,VA,SECURUS,10977,2021-01-09T16:57:20.457Z,false,,Lebanon Community Correctional,"434 Gay Ave, Lebanon, VA 24266, United States",-82.0950924,36.8975877,Russell County,ChIJRbVs1a8FUIgRybBjoAr6uoQ,VA
37fa1ce1a8735a,NEWPORT NEWS CITY JAIL,,,VA,SECURUS,10978,2021-01-09T16:57:45.807Z,false,,Newport News Jail,"224 26th St, Newport News, VA 23607, United States",-76.4294433,36.9786281,,ChIJH7VFe6GduokRZrC7bAd6fvw,VA
7ac52bafd95278,NEWPORT NEWS CITY JAIL ANNEX,,,VA,SECURUS,10979,2021-01-09T16:57:57.505Z,false,,Newport News Jail,"224 26th St, Newport News, VA 23607, United States",-76.4294433,36.9786281,,ChIJH7VFe6GduokRZrC7bAd6fvw,VA
252cb5c689f2bf,NORTHERN NECK REGIONAL JAIL,,,VA,SECURUS,10980,2021-01-09T16:58:21.717Z,false,,Northern Neck Regional Jail,"3908 Richmond Rd, Warsaw, VA 22572, United States",-76.7914459,37.9646291,Richmond County,ChIJm0I3BklKt4kRBp5JaYERZsY,VA
fbe6b284b1c7b3,PATRICK COUNTY JAIL,,,VA,SECURUS,10981,2021-01-09T16:58:46.598Z,false,,Patrick County Sheriff's Office,"742 Commerce St, Stuart, VA 24171, United States",-80.2582781,36.6333875,Patrick County,ChIJRVoP6VRvUogRGJimPd13xpE,VA
6c144d48e9afc7,PORTSMOUTH CITY JAIL,,,VA,SECURUS,10982,2021-01-09T16:58:57.503Z,false,,Portsmouth City Jail,"701 Crawford St, Portsmouth, VA 23704, United States",-76.29741779999999,36.8341508,,ChIJI-q2BZmiuokRD5Q2n_KKBF4,VA
95d328137d1844,SOUTHAMPTON COUNTY JAIL,,,VA,SECURUS,10983,2021-01-09T16:59:21.896Z,false,,Southampton County Sheriff's Office,"22336 Main St, Courtland, VA 23837, United States",-77.06763289999999,36.7142226,Southampton County,ChIJY9fM0fkusIkRews7NSiIhA4,VA
b3b8ec929531d7,SOUTHAMPTON COUNTY JAIL FARM,,,VA,SECURUS,10984,2021-01-09T16:59:33.574Z,false,,Southampton County Jail Farm,"19458 Camp 20 Dr, Capron, VA 23829, United States",-77.24633779999999,36.7540779,Southampton County,ChIJeddQAVzSsYkRKkAsMkJ6USk,VA
124ee3caccfe2a,COWLITZ COUNTY JAIL,,,WA,SECURUS,10985,2021-01-09T17:00:32.806Z,false,,Cowlitz County Jail,"1935 1st Ave S, Longview, WA 98632, United States",-122.9181605,46.1421101,Cowlitz County,ChIJ-cVML5ZslFQRd58G2Si6xy8,WA
75b767d10c8fd1,KING COUNTY CORRECTIONAL FACILITY,,,WA,SECURUS,10987,2021-01-09T17:01:54.980Z,false,,King County Adult Detention,"500 5th Ave, Seattle, WA 98104, United States",-122.3286724,47.6035853,King County,ChIJX4nhFrpqkFQR0vPUihaD5hU,WA
5f9fac658da250,SKAGIT COUNTY JUVENILE DETENTION CENTER,,,WA,SECURUS,10988,2021-01-09T17:03:39.537Z,false,,Skagit County Community Justice Center,"201 Suzanne Ln, Mt Vernon, WA 98273, United States",-122.3341445,48.3939247,Skagit County,ChIJcbfvbTlphVQRsY8OSa8U7P8,WA
95d0b8f81e1fdf,SPOKANE COUNTY JAIL,,,WA,SECURUS,10989,2021-01-09T17:04:05.321Z,false,,Spokane County Jail,"1100 W Mallon Ave, Spokane, WA 99260, United States",-117.4293248,47.6660015,Spokane County,ChIJoYibqlkYnlQRpEkMhlMOJkc,WA
c1759a94f66aad,WALLA WALLA COUNTY JAIL,,,WA,SECURUS,10990,2021-01-09T17:04:18.015Z,false,,Walla Walla County Corrections Department,"300 W Alder St, Walla Walla, WA 99362, United States",-118.3430525,46.0644018,Walla Walla County,ChIJ5bsV1WRqolQRk0oPFnh5vxE,WA
04aa3502dfe214,WHATCOM COUNTY JAIL,,,WA,SECURUS,10991,2021-01-09T17:04:43.298Z,false,,Whatcom County Jail,"311 Grand Ave b2, Bellingham, WA 98225, United States",-122.4806796,48.7544311,Whatcom County,ChIJbT_VxaKjhVQROQeUyJKD-3g,WA
f741b4b17a46a8,BROWN COUNTY WORK RELEASE CENTER,,,WI,SECURUS,10992,2021-01-09T17:07:21.926Z,false,,Brown County WI Work Release Center,"125 S Adams St, Green Bay, WI 54301, United States",-88.0150432,44.5129601,Brown County,ChIJ3bTpW8r6AogRAe6HgyZeS0w,WI
