FID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,SHAPE_Length,SHAPE_Area,LONGITUDE,LATITUDE
1185,10005923,EAST BATON ROUGE PARISH SHERIFFS DEPARTMENT,8900 JIMMY WEDELL DRIVE,BATON ROUGE,LA,70807,-999,(225) 389-5000,COUNTY,OPEN,-999,EAST BATON ROUGE,22033,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ebrso.org/SHERIFF,2016/02/15 00:00:00,IMAGERY/OTHER,2019/12/16 00:00:00,http://www.ebrso.org/,NOT AVAILABLE,-999,0.00194959499059,233.413048360668,1.87065000368e-07,-91.1570207985,30.5286786425001
1186,10003713,OXFORD POLICE DEPARTMENT,600 STANLEY MERRILL DRIVE,OXFORD,AL,36203,-999,(256) 831-3121,LOCAL,OPEN,-999,CALHOUN,01015,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.oxfordpd.org/,2016/02/15 00:00:00,IMAGERY/OTHER,2019/11/05 00:00:00,http://www.oxfordpd.org/,NOT AVAILABLE,-999,0.0036248965771,439.430747533433,7.68168027639e-07,-85.863191038,33.5997354
1187,10000784,PINE GROVE CONSERVATION CAMP,13630 AQUEDUCT VOLCANO ROAD,PINE GROVE,CA,95665,-999,(209) 296-7581,STATE,OPEN,39,AMADOR,06005,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.cdcr.ca.gov/Juvenile_Justice/Research_and_Statistics/ADP_Monthly_2017.html, http://www.cdcr.ca.gov/Conservation_Camps/",2017/09/06 00:00:00,IMAGERY/OTHER,2019/11/25 00:00:00,http://www.cdcr.ca.gov/Conservation_Camps/,JUVENILE,80,0.00704802624151,930.944413472165,2.23608097432e-06,-120.63941416200001,38.411628113
1188,10002322,"CALIFORNIA STATE PRISON, SACRAMENTO (SAC)",100 PRISON ROAD,REPRESA,CA,95671,-999,(916) 985-8610,STATE,OPEN,2167,SACRAMENTO,06067,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,2017/10/18 00:00:00,IMAGERY/OTHER,2019/11/25 00:00:00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,1828,0.0285456317786,3548.84877108971,3.26665580279e-05,-121.1548261625,38.694192331000096
1189,10002643,CLEVELAND COUNTY DETENTION CENTER,407 MCBRAYER ST,SHELBY,NC,28150,-999,(704) 484-4889,COUNTY,OPEN,-999,CLEVELAND,37045,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.sheriffclevelandcounty.com/detention-center.htm,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,http://www.sheriffclevelandcounty.com/detention-center.htm,NOT AVAILABLE,-999,0.00303990602166,379.803625775145,4.27745968466e-07,-81.544285497,35.2869721355001
1190,10001800,COLUMBUS COUNTY JAIL,805 WASHINGTON ST,WHITEVILLE,NC,28472,-999,(910) 640-6628,COUNTY,OPEN,145,COLUMBUS,37047,USA,922140,CORRECTIONAL INSTITUTIONS,https://columbussheriff.com/detention/,2018/03/28 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://columbussheriff.com/detention/,NOT AVAILABLE,192,0.00268617359404,330.975128839964,1.95980340565e-07,-78.71927055849994,34.3367293150001
1191,10006128,CRAVEN COUNTY JAIL,1100 CLARKS ROAD,NEW BERN,NC,28563,-999,(252) 636-6619,COUNTY,OPEN,255,CRAVEN,37049,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cravencountync.gov/297/Jail-Division,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://www.cravencountync.gov/297/Jail-Division,MAXIMUM,292,0.00590262869172,722.064594666173,1.3425703768e-06,-77.18321565400001,35.13297900100005
1192,10004214,CUMBERLAND COUNTY DETENTION CENTER,204 GILLESPIE ST,FAYETTEVILLE,NC,28301,-999,(910) 672-5630,COUNTY,OPEN,-999,CUMBERLAND,37051,USA,922140,CORRECTIONAL INSTITUTIONS,https://ccsonc.org/detention-center/,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://ccsonc.org/detention-center/,NOT AVAILABLE,884,0.00990428675372,1240.99168477874,4.36293587195e-06,-78.8808625815,35.04918652400005
1193,10005498,CURRITUCK COUNTY JAIL,407 MAPLE ROAD,MAPLE,NC,27956,-999,(252) 232-2216,COUNTY,OPEN,-999,CURRITUCK,37053,USA,922140,CORRECTIONAL INSTITUTIONS,https://co.currituck.nc.us/sheriffs-office//detention-center/,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://co.currituck.nc.us/sheriffs-office//detention-center/,NOT AVAILABLE,62,0.00549168702568,669.748958552597,7.79366524485e-07,-76.01881619549995,36.399186394000054
1194,10005528,DUPLIN COUNTY JAIL,208 DUPLIN STREET,KENANSVILLE,NC,28349,-999,(910) 296-2324,COUNTY,OPEN,-999,DUPLIN,37061,USA,922140,CORRECTIONAL INSTITUTIONS,https://ncjaa.org/contento/uploads/2014/02/NCJAA-Directory-and-Resource-Guide-2017-5.pdf,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,http://www.duplinsheriff.com/,NOT AVAILABLE,97,0.00187990844672,227.702311086406,1.63122709436e-07,-77.96207765,34.96349152800005
1195,10002612,KENOSHA COUNTY DETENTION CENTER,4777 88TH AVE,KENOSHA,WI,53144,-999,(262) 605-5800,COUNTY,OPEN,419,KENOSHA,55059,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.kenoshacounty.org/561/Kenosha-County-Detention-Center-KCDC,2018/05/09 00:00:00,IMAGERY/OTHER,2020/03/02 00:00:00,https://www.kenoshacounty.org/561/Kenosha-County-Detention-Center-KCDC,NOT AVAILABLE,1200,0.00854467559778,1081.24827674924,1.63012398872e-06,-87.91209450299999,42.594285256000106
1196,10006076,GARDEN COUNTY JAIL,611 MAIN ST,OSHKOSH,NE,69154,-999,(308) 772-3540,COUNTY,OPEN,4,GARDEN,31069,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.policeone.com/law-enforcement-directory/sheriffs-departments/garden-county-sheriffs-office-oshkosh-ne-0UYn9AQTMtM8myS9/,2018/04/05 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://www.facebook.com/gardencountysheriffoffice/,NOT AVAILABLE,8,0.00129757106043,157.680911978869,6.72885467696e-08,-102.34395977,41.40825684900005
1197,10005918,VERNON PARISH JAIL,203 SOUTH THIRD STREET,LEESVILLE,LA,71446,-999,(337) 238-7232,COUNTY,OPEN,142,VERNON,22115,USA,922140,CORRECTIONAL INSTITUTIONS,http://vernonso.org/index.html,2017/09/29 00:00:00,IMAGERY/OTHER,2019/12/16 00:00:00,http://vernonso.org/index.html,NOT AVAILABLE,150,0.00267329675317,321.21920682705,2.61130161785e-07,-93.26061434349995,31.14232255800005
1198,10004158,BRIDGES JUVENILE CRISIS & ASSESSMENT CENTER,5550 STURMER PARK CIRCLE,WINSTON-SALEM,NC,27105,-999,(336) 515-0614,COUNTY,OPEN,0,FORSYTH,37067,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mhfc.org/services/juvenile-justice/residential/,2015/06/04 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://www.mhfc.org/services/juvenile-justice/residential/,JUVENILE,16,0.00249445147281,300.064739786993,3.0922120608e-07,-80.27843141399995,36.172763479000054
1199,10005499,GRANVILLE COUNTY DETENTION CENTER,143 WILLIAMSBORO STREET,OXFORD,NC,27565,-999,(919) 693-3717,COUNTY,OPEN,-999,GRANVILLE,37077,USA,922140,CORRECTIONAL INSTITUTIONS,https://ncjaa.org/contento/uploads/2014/02/NCJAA-Directory-and-Resource-Guide-2017-5.pdf,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://www.granvillecounty.org/residents/sheriff/detention/,NOT AVAILABLE,87,0.00299819126348,366.990100896514,3.17729257672e-07,-78.58783960099996,36.312722665500104
1200,10005517,GREENE COUNTY SHERIFF'S DEPARTMENT,301 NORTH GREENE STREET,SNOW HILL,NC,28580,-999,(252) 747-4700,COUNTY,OPEN,-999,GREENE,37079,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.greenecountync.gov/new-page-1,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://www.greenecountync.gov/new-page-1,NOT AVAILABLE,96,0.00221111824045,265.763541548049,2.62950398593e-07,-77.66987616699996,35.4553579655001
1201,10001019,HILLSBOROUGH COUNTY CORRECTIONS CENTER,445 WILLOW ST,MANCHESTER,NH,03103,-999,(603) 627-5620,COUNTY,OPEN,536,HILLSBOROUGH,33011,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.hillsboroughcountydoc.org/,2016/02/15 00:00:00,IMAGERY/OTHER,2020/02/03 00:00:00,http://www.hillsboroughcountydoc.org/,NOT AVAILABLE,724,0.00402660637931,529.31604967757,8.16123375936e-07,-71.46129382949995,42.980747964000045
1202,10004117,BELKNAP COUNTY HOUSE OF CORRECTIONS,76 COUNTY DR,LACONIA,NH,03246,-999,(603) 527-5480,COUNTY,OPEN,96,BELKNAP,33001,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.belknapcounty.org/pages/BelknapCounty_corrections/Index,2018/04/05 00:00:00,IMAGERY/OTHER,2020/02/03 00:00:00,http://www.belknapcounty.org/pages/BelknapCounty_corrections/Index,MAXIMUM,110,0.00315834011262,411.166022162244,4.06372508955e-07,-71.48520508199995,43.5434430275001
1203,10005751,JUNCTION CITY POLICE DEPARTMENT,672 GREENWOOD STREET,JUNCTION CITY,OR,97448,-999,(541) 998-2153,LOCAL,OPEN,2,LANE,41039,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.junctioncityoregon.gov/index.asp?Type=B_BASIC&SEC={5818DBD5-14F1-4489-948F-7354EA0299F9}, https://www.facebook.com/JCPDOregon/",2018/05/21 00:00:00,IMAGERY/OTHER,2020/01/24 00:00:00,NOT AVAILABLE,NOT AVAILABLE,4,0.00146782304016,193.864714946714,1.22240116802e-07,-123.2022660605,44.21984743450005
1204,10001757,GREENSBORO DETENTION CENTER,201 S EDGEWORTH ST,GREENSBORO,NC,27401,-999,(336) 641-2700,COUNTY,OPEN,690,GUILFORD,37081,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.guilfordcountync.gov/our-county/sheriff-s-office/detention-centers/greensboro,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://www.guilfordcountync.gov/our-county/sheriff-s-office/detention-centers/greensboro,MAXIMUM,1032,0.00369645249553,453.900392402717,7.24035358346e-07,-79.79553570049995,36.071347690500104
1205,10004162,GUILFORD COUNTY SHERIFF'S PRISON FARM,7315 HOWERTON RD,ELON,NC,27244,-999,(336) 641-2630,COUNTY,CLOSED,100,GUILFORD,37081,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.greensboro.com/news/local_news/guilford-county-prison-farm-to-remain-a-farm-no-inmates/article_50dbca0e-ce96-11e4-ab33-dfb28fc302a1.html,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,http://www.gcsonc.com/detention-centers,MINIMUM,134,0.0157988525776,1937.81875388415,5.47357167599e-06,-79.548534262,36.13731424950009
1206,10001758,GUILFORD COUNTY JUVENILE DETENTION CENTER,15 LOCKHEED COURT,GREENSBORO,NC,27409,-999,(336) 641-2600,COUNTY,OPEN,-999,GUILFORD,37081,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/juvenile-justice/juvenile-facility-operations/juvenile-detention-centers#guilford,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://www.ncdps.gov/juvenile-justice/juvenile-facility-operations/juvenile-detention-centers#guilford,JUVENILE,44,0.00430976723537,541.800558570594,8.81738654293e-07,-79.93984988099996,36.0844461615001
1207,10004152,HALIFAX COUNTY JAIL,355 FERRELL LN,HALIFAX,NC,27839,-999,(252) 583-3081,COUNTY,OPEN,-999,HALIFAX,37083,USA,922140,CORRECTIONAL INSTITUTIONS,https://ncjaa.org/contento/uploads/2014/02/NCJAA-Directory-and-Resource-Guide-2017-5.pdf,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://www.halifaxsheriff.com/,NOT AVAILABLE,85,0.00291607782768,356.47621336574,3.33512887341e-07,-77.58936642749995,36.32030992300005
1208,10004196,HARNETT COUNTY JAIL,175 BAIN STREET,LILLINGTON,NC,27546,-999,(910) 893-0257,COUNTY,OPEN,213,HARNETT,37085,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.harnettsheriff.com/county-jail.asp,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,http://www.harnettsheriff.com/county-jail.asp,MAXIMUM,300,0.00635057567943,771.23838806616,1.49778867575e-06,-78.8094865585,35.416920784
1209,10004207,HENDERSON COUNTY DETENTION CENTER,375 FIRST AVE E,HENDERSONVILLE,NC,28792,-999,(828) 697-4955,COUNTY,OPEN,153,HENDERSON,37089,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.hendersoncountync.gov/sheriff/page/henderson-county-detention-center,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://www.hendersoncountync.gov/sheriff/page/henderson-county-detention-center,NOT AVAILABLE,222,0.00418623334886,513.022552877299,1.0152190522e-06,-82.45578170249995,35.31587526350005
1210,10004191,JOHNSTON COUNTY DETENTION CENTER,127 S 2ND ST,SMITHFIELD,NC,27577,-999,(919) 989-5040,COUNTY,OPEN,200,JOHNSTON,37101,USA,922140,CORRECTIONAL INSTITUTIONS,https://ncjaa.org/contento/uploads/2014/02/NCJAA-Directory-and-Resource-Guide-2017-5.pdf,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://www.johnstonnc.com/sheriffs_office/content.cfm?page_desc=jail,NOT AVAILABLE,191,0.00301472629526,378.641246228197,4.35045806002e-07,-78.347413398,35.51099424300005
1211,10005516,HYDE COUNTY SHERIFF'S OFFICE,1223 MAIN STREET,SWAN QUARTER,NC,27885,-999,(252) 926-3171,COUNTY,OPEN,-999,HYDE,37095,USA,922140,CORRECTIONAL INSTITUTIONS,https://ncjaa.org/contento/uploads/2014/02/NCJAA-Directory-and-Resource-Guide-2017-5.pdf,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,http://www.hydecountync.gov/departments/sheriffs_department.php,NOT AVAILABLE,32,0.00243339094585,302.423176525516,2.96101961825e-07,-76.3198827705,35.421219814000054
1212,10004175,IREDELL COUNTY DETENTION CENTER,221 E WATER ST,STATESVILLE,NC,28687,-999,(704) 878-3131,COUNTY,OPEN,-999,IREDELL,37097,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.iredellsheriff.com/588/Jail,2018/04/02 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,http://www.iredellsheriff.com/588/Jail,MAXIMUM,277,0.00420421399907,521.735454031782,7.0814480349e-07,-80.88584709199995,35.788411312500045
1213,10004200,MECKLENBURG COUNTY JAIL NORTH,5235 SPECTOR DR,CHARLOTTE,NC,28269,-999,(980) 314-5500,COUNTY,OPEN,85,MECKLENBURG,37119,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mecksheriff.com/dcnorth.asp,2018/04/03 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,http://www.mecksheriff.com/index.asp,MEDIUM,722,0.0121954563346,1493.3180396827,2.77664314866e-06,-80.8455634515,35.315181063
1214,10005748,LINN-BENTON JUVENILE DETENTION CENTER,4400 LOCHNER ROAD SOUTHEAST,ALBANY,OR,97322,-999,NOT AVAILABLE,COUNTY,OPEN,-999,LINN,41043,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.benton.or.us/juvenile,2018/04/16 00:00:00,IMAGERY/OTHER,2020/01/24 00:00:00,https://www.co.benton.or.us/juvenile,JUVENILE,20,0.00207108200004,250.265599995852,1.40427946889e-07,-123.0953286045,44.60172414500005
1215,10001783,LINCOLN COUNTY DETENTION CENTER,700 JOHN HOWELL MEMORIAL DR,LINCOLNTON,NC,28092,-999,(704) 732-9020,COUNTY,OPEN,127,LINCOLN,37109,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.lincolncounty.org/index.aspx?NID=407,2018/04/03 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,http://p2c.lincolnsheriff.org/main.aspx,NOT AVAILABLE,168,0.00451027890727,549.059018774586,7.6019917945e-07,-81.23771205299995,35.48915040300005
1216,10005752,LAKE COUNTY JAIL,513 CENTER STREET,LAKEVIEW,OR,97630,-999,(541) 947-6027,COUNTY,OPEN,17,LAKE,41037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lakecountyor.org/government/sheriff.php,2018/04/17 00:00:00,IMAGERY/OTHER,2020/01/24 00:00:00,http://www.lakecountyor.org/government/sheriff.php,NOT AVAILABLE,17,0.00219294352647,280.603873416898,1.53842205072e-07,-120.34540273249999,42.18904581750005
1217,10005509,MARTIN COUNTY DETENTION CENTER,305 EAST MAIN STREET,WILLIAMSTON,NC,27892,-999,(252) 789-4500,COUNTY,NOT AVAILABLE,-999,MARTIN,37117,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.martincountyncgov.com/sheriff,2018/04/03 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://www.martincountyncgov.com/sheriff,NOT AVAILABLE,-999,0.00295207354806,359.982223847306,3.89583487019e-07,-77.05176416249995,35.8563776335001
1218,10000492,HARDEE WORK CAMP,6899 STATE RD 62,BOWLING GREEN,FL,33834,9505,(863) 767-4500,STATE,OPEN,279,HARDEE,12049,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017/09/30 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,http://www.dc.state.fl.us/org/facilitydir.html,NOT AVAILABLE,-999,0.00618202633702,729.46587492165,2.37829546636e-06,-82.00687614899995,27.593694545000048
1219,10004116,NORTHERN NH CORRECTIONAL FACILITY,138 EAST MILAN RD,BERLIN,NH,03570,-999,(603) 752-2906,STATE,OPEN,641,COOS,33007,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.nh.gov/nhdoc/facilities/berlin.html,2017/07/01 00:00:00,IMAGERY/OTHER,2020/02/03 00:00:00,https://www.nh.gov/nhdoc/facilities/index.html,CLOSE,662,0.0119735036576,1545.21811506169,5.10664480769e-06,-71.1450858195,44.51292767100005
1220,10002176,AVON PARK WORK CAMP,8100 HIGHWAY 64 EAST,AVON PARK,FL,33825,-999,(863) 452-8801,STATE,OPEN,496,POLK,12105,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017/09/30 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,http://www.dc.state.fl.us/ci/index.html,NOT AVAILABLE,-999,0.00901508047999,1045.26266182209,4.56157731563e-06,-81.3588341035,27.659415438500048
1221,10006596,NORTH END TRANSITIONAL HOUSING UNIT / WORK CENTER,1 PERIMETER ROAD,CONCORD,NH,03302,-999,(603) 271-3957,STATE,OPEN,45,MERRIMACK,33013,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.nh.gov/nhdoc/divisions/community/northend.html,2017/07/01 00:00:00,IMAGERY/OTHER,2020/02/03 00:00:00,https://www.nh.gov/nhdoc/facilities/index.html,MINIMUM,48,0.00129915878145,166.707400824369,7.05075393145e-08,-71.5556424659999,43.2258162045
1222,10006208,NEW RIVER CORRECTIONAL WORK CAMP,PO BOX 900,RAIFORD,FL,32083,-999,(386) 431-4450,STATE,OPEN,421,UNION,12125,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017/09/30 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,http://www.dc.state.fl.us/org/facilitydir.html,NOT AVAILABLE,-999,0.00666081058734,798.314814644588,2.77177917985e-06,-82.187993541,30.0686897265
1223,10005521,MONTGOMERY COUNTY DETENTION CENTER,206 GLEN ROAD,TROY,NC,27371,-999,(910) 576-4261,COUNTY,OPEN,-999,MONTGOMERY,37123,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.montgomerycountync.com/departments/sheriffs-office/detention-services,2018/04/03 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,http://www.montgomerycountync.com/departments/sheriffs-office/detention-services,MAXIMUM,106,0.00341063900512,419.803420957846,5.28363720344e-07,-79.87823639300001,35.37890479400005
1224,10002437,WHATCOM COUNTY JAIL INTERIM WORK CENTER,2030 DIVISION ST,BELLINGHAM,WA,98226,-999,(360) 778-6450,COUNTY,OPEN,130,WHATCOM,53073,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.whatcomcounty.us/258/Inmate-Databases,2018/05/08 00:00:00,IMAGERY/OTHER,2020/02/26 00:00:00,http://www.whatcomcounty.us/258/Inmate-Databases,MINIMUM,-999,0.0122094475732,1675.76805032139,2.77406990785e-06,-122.44928879,48.781261227500096
1225,10004198,MOORE COUNTY JAIL,302 SOUTH MCNEILL STREET,CARTHAGE,NC,28327,-999,(910) 947-2980,COUNTY,OPEN,135,MOORE,37125,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.moorecountync.gov/sheriff,2018/04/03 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://www.moorecountync.gov/sheriff,NOT AVAILABLE,272,0.00581007780471,711.302536787875,1.27415031807e-06,-79.418662208,35.34357622200005
1226,10004658,BIG PINE KEY ROAD PRISON,450 KEY DEER BOULEVARD,BIG PINE KEY,FL,33043,0509,(305) 872-2231,STATE,CLOSED,0,MONROE,12087,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.miamiherald.com/news/local/community/florida-keys/article164336612.html,2017/07/29 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,http://www.dc.state.fl.us/orginfo/facilitydir.html,MEDIUM,-999,0.00299573539488,347.444599635215,3.41476636209e-07,-81.36189998399995,24.67584885450005
1227,10001803,NEW HANOVER COUNTY DETENTION CENTER,3950 JUVENILE CENTER RD,CASTLE HAYNE,NC,28429,-999,(910) 798-4161,COUNTY,OPEN,569,NEW HANOVER,37129,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.newhanoversheriff.com/about-us/divisions/detention-division/,2018/04/03 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://www.newhanoversheriff.com/about-us/divisions/detention-division/,NOT AVAILABLE,672,0.0101939805244,1224.20149297698,2.54711889889e-06,-77.89582966500001,34.32732708450005
1228,10006120,NORTHAMPTON COUNTY DETENTION CENTER,105 W.JEFFERSON STREET,JACKSON,NC,27845,-999,(252) 534-1051,COUNTY,OPEN,-999,NORTHAMPTON,37131,USA,922140,CORRECTIONAL INSTITUTIONS,https://ncjaa.org/contento/uploads/2014/02/NCJAA-Directory-and-Resource-Guide-2017-5.pdf,2018/04/03 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,http://www.northamptonnc.com/government/sheriff_office/index.php,NOT AVAILABLE,92,0.0022303649332,283.761369925536,2.13986979885e-07,-77.41987497899996,36.3893248425001
1229,10005765,DOUGLAS COUNTY LAKE TAHOE JAIL / YOUTH CENTER,175 US HWY 50,STATELINE,NV,89449,-999,(775) 586-7200,COUNTY,NOT AVAILABLE,-999,DOUGLAS,32005,USA,922140,CORRECTIONAL INSTITUTIONS,https://tahoejusticecourt.com/what-to-expect/jail-bail-bond/,2018/04/09 00:00:00,IMAGERY/OTHER,2020/02/03 00:00:00,https://tahoejusticecourt.com/what-to-expect/jail-bail-bond/,NOT AVAILABLE,22,0.00231626691354,296.763396465969,2.20994357511e-07,-119.93450263150001,38.96988723100005
1230,10002762,VAN ZANDT COUNTY JAIL,1220 W DALLAS ST,CANTON,TX,75103,-999,(903) 567-4133,COUNTY,OPEN,127,VAN ZANDT,48467,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.vanzandtcounty.org/default.aspx?Van-Zandt_County/Sheriff, https://www.tcjs.state.tx.us/index.php?linkID=325",2018/03/01 00:00:00,IMAGERY/OTHER,2020/03/04 00:00:00,http://www.vanzandtcounty.org/default.aspx?Van-Zandt_County/Sheriff,NOT AVAILABLE,192,0.0035532268214,429.065397613899,3.8725747168e-07,-95.874264338,32.5640730215
1231,10004122,JOHN H. SUNUNU YOUTH SERVICES CENTER,1056 N RIVER RD,MANCHESTER,NH,03104,-999,(603) 625-5471,STATE,OPEN,60,HILLSBOROUGH,33011,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.dhhs.nh.gov/djjs/institutional/index.htm,2020/02/03 00:00:00,IMAGERY/OTHER,2020/02/03 00:00:00,https://www.dhhs.nh.gov/djjs/institutional/index.htm,JUVENILE,144,0.0186468955952,2373.91456595457,5.40138991601e-06,-71.47200144850001,43.01872720050005
1232,10006597,CONCORD TRANSITIONAL WORK CENTER,275 NORTH STATE STREET,CONCORD,NH,03302,-999,(603) 271-1924,STATE,OPEN,153,MERRIMACK,33013,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.nh.gov/nhdoc/divisions/community/northend.html,2017/07/01 00:00:00,IMAGERY/OTHER,2020/02/03 00:00:00,https://www.nh.gov/nhdoc/facilities/index.html,MINIMUM,130,0.00226746918624,286.70752340329,2.22351374444e-07,-71.55509518999995,43.2254325160001
1233,10000849,MESA VERDE DETENTION FACILITY,425 GOLDEN STATE AVE,BAKERSFIELD,CA,93301,-999,(661) 859-1028,MULTI,OPEN,387,KERN,06029,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.immigrantjustice.org/sites/default/files/uploaded-files/no-content-type/2017-06/ICE_detention_list_April2017_0.pdf, https://www.geogroup.com/Locations",2017/10/12 00:00:00,IMAGERY/OTHER,2019/11/25 00:00:00,https://www.ice.gov/detention-facility/mesa-verde-ice-processing-facility,MINIMUM,400,0.00386166162969,485.838006018853,7.92657341855e-07,-119.0062340385,35.37969149750005
1234,10004164,ORANGE COUNTY DETENTION CENTER,125 COURT ST,HILLSBOROUGH,NC,27278,-999,(919) 245-2940,COUNTY,OPEN,83,ORANGE,37135,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ocsonc.com/detention,2018/04/03 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,https://www.ocsonc.com/detention,NOT AVAILABLE,129,0.00238154031292,289.744298956459,2.313837255e-07,-79.0982860084999,36.07489335500005
1235,10006077,MORRILL COUNTY JAIL / SHERIFF,6TH AND L STREET,BRIDGEPORT,NE,69336,-999,(308) 262-0408,COUNTY,OPEN,4,MORRILL,31123,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.morrillcountyne.gov/sheriff.html,2018/04/05 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://www.morrillcountyne.gov/sheriff.html,NOT AVAILABLE,18,0.00120460938275,148.51749196363,6.20771841708e-08,-103.100628262,41.66895754300005
